2025-04-04 10:21:54,321 | INFO | Using local sqlite database
2025-04-04 10:21:54,323 | INFO | Using local sqlite database
2025-04-04 10:21:55,344 | INFO | Using local sqlite database
2025-04-04 10:21:55,387 | INFO | Using local sqlite database
2025-04-04 10:21:56,355 | INFO | Using local sqlite database
2025-04-04 10:21:56,364 | INFO | Using local sqlite database
2025-04-04 10:21:57,361 | INFO | Using local sqlite database
2025-04-04 10:21:57,364 | INFO | Using local sqlite database
2025-04-04 10:21:58,379 | INFO | Using local sqlite database
2025-04-04 10:21:58,401 | INFO | Using local sqlite database
2025-04-04 10:21:59,039 | INFO | Received exit signal for central process. Shutting down webserver and aggregator processes...
2025-04-04 10:21:59,040 | INFO | Shutdown handler triggered by signal.
2025-04-04 10:21:59,040 | INFO | Terminating process 3393197
2025-04-04 10:21:59,043 | INFO | Shutdown handler triggered by signal.
2025-04-04 10:21:59,043 | INFO | Main task cancelled gracefully.
2025-04-04 10:21:59,397 | INFO | Using local sqlite database
2025-04-04 10:21:59,424 | INFO | Using local sqlite database
2025-04-04 10:22:30,549 | INFO | Starting central process...
2025-04-04 10:22:30,549 | INFO | Processes created. Starting webserver and aggregator processes...
2025-04-04 10:22:30,551 | INFO | Starting aggregator process...
2025-04-04 10:22:30,720 | INFO | Using local sqlite database
2025-04-04 10:22:30,816 | INFO | Starting main loop
2025-04-04 10:22:31,303 | INFO | Using local sqlite database
2025-04-04 10:22:31,319 | INFO | Using local sqlite database
2025-04-04 10:22:31,821 | INFO | LDAP connection initialized
2025-04-04 10:22:31,821 | INFO | LDAP connection initialized
2025-04-04 10:22:31,992 | INFO | Default permissions initialized successfully
2025-04-04 10:22:31,992 | INFO | Default permissions initialized successfully
2025-04-04 10:22:32,001 | INFO | Default groups setup successfully
2025-04-04 10:22:32,001 | INFO | RBAC Permissions initialized on server startup
2025-04-04 10:22:32,001 | INFO | Default groups setup successfully
2025-04-04 10:22:32,001 | INFO | RBAC Permissions initialized on server startup
2025-04-04 10:22:40,499 | INFO | No token found
2025-04-04 10:22:43,586 | INFO | User abra-sysadmin-1 is attempting to log in via LDAP
2025-04-04 10:22:43,714 | INFO | User abra-sysadmin-1 authenticated successfully via LDAP
2025-04-04 10:22:43,763 | INFO | User abra-sysadmin-1 has successfully logged in via LDAP
2025-04-04 10:58:29,731 | INFO | Received exit signal for central process. Shutting down webserver and aggregator processes...
2025-04-04 10:58:29,732 | INFO | Shutdown handler triggered by signal.
2025-04-04 10:58:29,732 | INFO | Terminating process 3393832
2025-04-04 10:58:29,736 | INFO | Shutdown handler triggered by signal.
2025-04-04 10:58:29,736 | INFO | Main task cancelled gracefully.
2025-04-04 10:58:56,847 | INFO | Starting central process...
2025-04-04 10:58:56,847 | INFO | Processes created. Starting webserver and aggregator processes...
2025-04-04 10:58:56,848 | INFO | Starting aggregator process...
2025-04-04 10:58:57,019 | INFO | Using local sqlite database
2025-04-04 10:58:57,121 | INFO | Starting main loop
2025-04-04 10:58:57,577 | INFO | Using local sqlite database
2025-04-04 10:58:57,591 | INFO | Using local sqlite database
2025-04-04 10:58:58,093 | INFO | LDAP connection initialized
2025-04-04 10:58:58,093 | INFO | LDAP connection initialized
2025-04-04 10:58:58,260 | INFO | Default permissions initialized successfully
2025-04-04 10:58:58,261 | INFO | Default permissions initialized successfully
